epoch,itr,loss,loss-jepa,reg-loss,enc-grad-norm,pred-grad-norm,gpu-time(ms),wall-time(ms)
25,3,0.18369,0.18369,0.75732,0.36872,0.86822,308,315
25,4,0.16068,0.16068,0.75342,0.27136,0.70299,293,300
25,5,0.14191,0.14191,0.78564,0.04306,0.20820,290,297
25,6,0.12110,0.12110,0.78320,0.25832,0.46246,287,294
25,7,0.15027,0.15027,0.75635,0.23298,0.53153,267,274
25,8,0.16604,0.16604,0.75439,0.25588,0.62449,294,301
25,9,0.14014,0.14014,0.73193,0.28481,0.70884,293,300
25,10,0.15997,0.15997,0.73486,0.08938,0.27510,332,339
25,11,0.14559,0.14559,0.73779,0.27831,0.51313,275,282
25,12,0.12681,0.12681,0.75488,0.23058,0.54287,264,271
25,13,0.14246,0.14246,0.74170,0.20873,0.47092,305,312
25,14,0.14984,0.14984,0.74121,0.08724,0.33085,319,326
25,15,0.15962,0.15962,0.73926,0.07740,0.27063,301,308
25,16,0.16732,0.16732,0.74756,0.26824,0.89258,328,335
25,17,0.12402,0.12402,0.74316,0.28912,0.79275,308,315
25,18,0.13712,0.13712,0.75293,0.13166,0.31400,321,328
25,19,0.14320,0.14320,0.77979,0.09568,0.35179,297,304
25,20,0.15565,0.15565,0.78564,0.39416,0.85252,289,296
25,21,0.17302,0.17302,0.76807,0.28920,0.76575,295,301
25,22,0.19654,0.19654,0.76758,0.51369,1.04536,282,289
25,23,0.15269,0.15269,0.77686,0.28436,0.51931,292,299
25,24,0.17820,0.17820,0.75000,0.86483,0.98147,313,319
25,25,0.17852,0.17852,0.74414,0.41011,0.69100,303,310
25,26,0.16953,0.16953,0.69775,0.18552,0.50160,301,308
25,27,0.15797,0.15797,0.72412,0.45697,0.51706,310,317
25,28,0.17645,0.17645,0.73438,0.28148,0.75950,329,336
25,29,0.14824,0.14824,0.74707,0.20332,0.49246,302,309
25,30,0.13607,0.13607,0.74170,0.12327,0.43481,309,316
25,31,0.16004,0.16004,0.74707,0.21977,0.62836,278,285
25,32,0.15332,0.15332,0.78271,0.08655,0.31727,295,301
25,33,0.10613,0.10613,0.73633,0.03685,0.24895,318,325
25,34,0.14970,0.14970,0.77100,0.10462,0.28024,298,305
25,35,0.14863,0.14863,0.73145,0.12087,0.44207,280,287
25,36,0.13185,0.13185,0.71338,0.08386,0.25581,293,300
25,37,0.18119,0.18119,0.74512,0.11783,0.37177,309,316
25,38,0.12578,0.12578,0.72803,0.06014,0.26287,307,313
25,39,0.14405,0.14405,0.74658,0.07357,0.28891,311,318
25,40,0.15531,0.15531,0.76904,0.14526,0.34083,291,298
25,41,0.14122,0.14122,0.81250,0.07969,0.29577,317,324
25,42,0.13027,0.13027,0.74805,0.17948,0.40889,282,289
25,43,0.12554,0.12554,0.77148,0.08274,0.22329,283,290
25,44,0.13131,0.13131,0.73242,0.19405,0.56623,292,299
26,0,0.13985,0.13985,0.75000,0.15953,0.52962,316,1038
26,1,0.13054,0.13054,0.74805,0.14789,0.26617,298,305
26,2,0.17506,0.17506,0.78369,0.11188,0.39029,306,313
26,3,0.14124,0.14124,0.73242,0.14498,0.39752,327,334
26,4,0.14350,0.14350,0.77490,0.12569,0.30265,285,292
26,5,0.13917,0.13917,0.76318,0.30842,0.55663,288,295
26,6,0.15840,0.15840,0.75000,0.09783,0.26746,308,315
26,7,0.14325,0.14325,0.79053,0.10340,0.41138,311,318
26,8,0.16679,0.16679,0.77734,0.06870,0.28965,285,292
26,9,0.11847,0.11847,0.74854,0.10140,0.28541,292,299
26,10,0.14069,0.14069,0.74219,0.05568,0.30211,286,293
26,11,0.12642,0.12642,0.71338,0.12538,0.42223,296,303
26,12,0.13052,0.13052,0.78027,0.18282,0.27481,317,324
26,13,0.14572,0.14572,0.71094,0.05226,0.27948,279,286
26,14,0.14635,0.14635,0.70410,0.12846,0.58646,310,317
26,15,0.13013,0.13013,0.76465,0.25048,0.56292,292,299
26,16,0.15121,0.15121,0.72754,0.08534,0.33791,324,331
26,17,0.14958,0.14958,0.75293,0.20386,0.59723,291,298
26,18,0.15156,0.15156,0.75928,0.30354,0.59437,323,330
26,19,0.16236,0.16236,0.74951,0.16141,0.47850,297,304
26,20,0.13282,0.13282,0.74951,0.05610,0.26141,306,313
26,21,0.15856,0.15856,0.74219,0.30626,0.54892,298,305
26,22,0.15645,0.15645,0.76123,0.06701,0.30915,309,317
26,23,0.15893,0.15893,0.74609,0.08671,0.30846,289,296
26,24,0.14388,0.14388,0.78125,0.06755,0.34314,300,307
26,25,0.11616,0.11616,0.75684,0.24371,0.50632,288,295
26,26,0.13999,0.13999,0.73242,0.33322,0.69077,298,305
26,27,0.16267,0.16267,0.76025,0.19114,0.34434,308,315
26,28,0.15255,0.15255,0.76953,0.25163,0.56145,301,308
26,29,0.13794,0.13794,0.75537,0.35674,0.91199,294,301
26,30,0.14561,0.14561,0.74365,0.07715,0.30489,300,307
26,31,0.14590,0.14590,0.74707,0.50280,0.72882,318,324
26,32,0.18577,0.18577,0.74854,0.18310,0.56359,284,291
26,33,0.15068,0.15068,0.73730,0.06139,0.25255,256,263
26,34,0.13430,0.13430,0.75195,0.16279,0.35329,306,312
26,35,0.13115,0.13115,0.74219,0.18923,0.52630,305,312
26,36,0.14194,0.14194,0.75049,0.10900,0.25731,310,316
26,37,0.13281,0.13281,0.74414,0.17258,0.46970,294,301
26,38,0.15471,0.15471,0.74219,0.03589,0.20320,300,307
26,39,0.13940,0.13940,0.73877,0.11002,0.37272,273,280
26,40,0.13807,0.13807,0.75098,0.17901,0.39227,307,313
26,41,0.14249,0.14249,0.74365,0.05998,0.25035,302,309
26,42,0.15609,0.15609,0.75342,0.17716,0.26598,290,297
26,43,0.13665,0.13665,0.78125,0.37314,0.61773,293,300
26,44,0.14152,0.14152,0.73633,0.04417,0.33217,291,297
27,0,0.14299,0.14299,0.75830,0.05452,0.27081,330,1142
27,1,0.15750,0.15750,0.74902,0.31428,0.63520,322,329
27,2,0.14204,0.14204,0.77197,0.20593,0.68268,311,318
27,3,0.13297,0.13297,0.76855,0.10660,0.36949,296,303
27,4,0.15879,0.15879,0.76904,0.05908,0.27167,314,321
27,5,0.16435,0.16435,0.74512,0.47120,0.80459,289,296
27,6,0.15100,0.15100,0.73340,0.17345,0.65791,289,296
27,7,0.16191,0.16191,0.73779,0.18625,0.64848,289,296
27,8,0.13061,0.13061,0.74414,0.12603,0.30453,323,330
27,9,0.12102,0.12102,0.72119,0.11123,0.37097,296,303
27,10,0.12898,0.12898,0.73145,0.24784,0.77712,314,321
27,11,0.15841,0.15841,0.75635,0.27557,0.67441,295,301
27,12,0.12120,0.12120,0.75195,0.19740,0.29969,312,319
27,13,0.14962,0.14962,0.76514,0.25079,0.39496,288,294
27,14,0.14887,0.14887,0.76270,0.36102,0.46631,301,308
27,15,0.10903,0.10903,0.76514,0.02835,0.30964,261,268
27,16,0.14655,0.14655,0.73779,0.14183,0.41974,304,311
27,17,0.15520,0.15520,0.76270,0.10264,0.28451,290,297
27,18,0.13572,0.13572,0.73486,0.17895,0.35771,260,267
27,19,0.13406,0.13406,0.76074,0.14421,0.51638,304,311
27,20,0.13090,0.13090,0.75098,0.05566,0.28258,286,293
27,21,0.14006,0.14006,0.77734,0.09999,0.32767,296,304
27,22,0.15974,0.15974,0.80859,0.34246,0.54732,296,303
27,23,0.13790,0.13790,0.78467,0.08869,0.35330,291,297
27,24,0.13437,0.13437,0.77734,0.10782,0.30788,299,307
27,25,0.16708,0.16708,0.77393,0.57883,0.69412,331,338
27,26,0.16352,0.16352,0.73486,0.25661,0.57654,292,299
27,27,0.15027,0.15027,0.74951,0.29026,0.52514,315,322
27,28,0.14921,0.14921,0.74170,0.24256,0.42223,306,313
27,29,0.18436,0.18436,0.75146,0.43684,0.79898,282,289
27,30,0.13061,0.13061,0.77832,0.34073,0.43283,312,319
27,31,0.15786,0.15786,0.78760,0.55883,0.54878,283,290
27,32,0.13574,0.13574,0.74609,0.12935,0.29799,276,283
27,33,0.13460,0.13460,0.75098,0.18873,0.46312,289,296
27,34,0.14023,0.14023,0.77686,0.17386,0.59466,318,325
27,35,0.15214,0.15214,0.74805,0.12484,0.32252,292,299
27,36,0.12607,0.12607,0.76025,0.08672,0.32559,304,311
27,37,0.15953,0.15953,0.72363,0.04902,0.23151,287,294
27,38,0.13861,0.13861,0.74756,0.05039,0.25061,292,298
27,39,0.14286,0.14286,0.73291,0.12402,0.26347,301,307
27,40,0.15865,0.15865,0.75537,0.06125,0.33306,290,297
27,41,0.15444,0.15444,0.77148,0.06896,0.25658,274,280
27,42,0.16667,0.16667,0.75781,0.12234,0.35783,317,324
27,43,0.13285,0.13285,0.77295,0.18551,0.41787,311,318
27,44,0.13586,0.13586,0.78467,0.14731,0.40062,316,322
28,0,0.14966,0.14966,0.77344,0.16976,0.42250,345,1101
28,1,0.12749,0.12749,0.76953,0.12670,0.28348,296,303
28,2,0.12475,0.12475,0.75684,0.03128,0.27842,299,314
28,3,0.11941,0.11941,0.79883,0.23589,0.41927,294,301
28,4,0.16440,0.16440,0.75098,0.14299,0.44706,290,297
28,5,0.13407,0.13407,0.75244,0.04161,0.24880,309,316
28,6,0.13398,0.13398,0.79688,0.05249,0.22304,299,306
28,7,0.14017,0.14017,0.78516,0.14134,0.30565,293,300
28,8,0.13560,0.13560,0.73779,0.11432,0.26478,327,334
28,9,0.13133,0.13133,0.74219,0.17112,0.49100,286,293
28,10,0.14749,0.14749,0.78467,0.06776,0.37093,286,293
28,11,0.11555,0.11555,0.77197,0.22735,0.50286,330,337
28,12,0.14149,0.14149,0.74170,0.16125,0.41169,317,324
28,13,0.10617,0.10617,0.73535,0.08661,0.31603,311,318
28,14,0.11409,0.11409,0.74658,0.05395,0.31607,287,294
28,15,0.13123,0.13123,0.74805,0.04816,0.29675,280,287
28,16,0.14128,0.14128,0.77686,0.26218,0.54514,303,310
28,17,0.13314,0.13314,0.78662,0.15187,0.38404,282,289
28,18,0.14086,0.14086,0.76562,0.16676,0.52773,281,287
28,19,0.14558,0.14558,0.78662,0.10631,0.28519,285,292
28,20,0.13673,0.13673,0.78906,0.03711,0.27671,306,313
28,21,0.15834,0.15834,0.75732,0.25528,0.43372,293,300
28,22,0.12821,0.12821,0.77734,0.26329,0.66168,308,315
28,23,0.14595,0.14595,0.74902,0.15354,0.50769,301,309
28,24,0.14208,0.14208,0.73779,0.12248,0.36989,301,308
28,25,0.13191,0.13191,0.76025,0.10048,0.29054,285,292
28,26,0.18165,0.18165,0.75488,0.27149,0.79080,281,288
28,27,0.11700,0.11700,0.80029,0.30345,0.56262,326,333
28,28,0.14711,0.14711,0.73389,0.05357,0.26469,316,323
28,29,0.11375,0.11375,0.74707,0.49452,0.82759,322,329
28,30,0.13913,0.13913,0.77588,0.23614,0.53888,324,331
28,31,0.13205,0.13205,0.74463,0.16468,0.46127,292,299
28,32,0.12782,0.12782,0.79053,0.22620,0.61224,322,328
28,33,0.13412,0.13412,0.78467,0.37879,0.93467,284,291
28,34,0.13311,0.13311,0.78125,0.30252,0.76426,328,335
28,35,0.11107,0.11107,0.75586,0.19734,0.53851,287,294
28,36,0.15388,0.15388,0.78027,0.27502,0.55943,288,295
28,37,0.17166,0.17166,0.78516,0.18862,0.65959,305,312
28,38,0.14290,0.14290,0.75977,0.04360,0.27259,319,326
28,39,0.15631,0.15631,0.77832,0.19505,0.58606,304,311
28,40,0.12213,0.12213,0.78564,0.15495,0.27313,308,315
28,41,0.14341,0.14341,0.75732,0.02634,0.22634,306,313
28,42,0.13097,0.13097,0.77051,0.04112,0.21598,286,293
28,43,0.13061,0.13061,0.74316,0.11784,0.27689,304,311
28,44,0.11936,0.11936,0.73730,0.14090,0.40945,306,313
29,0,0.15484,0.15484,0.76709,0.19793,0.35343,346,1105
29,1,0.12397,0.12397,0.77100,0.21235,0.42251,320,327
29,2,0.12388,0.12388,0.76367,0.15657,0.29043,332,339
29,3,0.13192,0.13192,0.74219,0.06159,0.27969,259,266
29,4,0.15588,0.15588,0.77197,0.11194,0.34988,306,313
29,5,0.16023,0.16023,0.80762,0.16652,0.47010,293,300
29,6,0.15585,0.15585,0.79785,0.03883,0.27457,281,288
29,7,0.13978,0.13978,0.74854,0.09998,0.40072,297,304
29,8,0.12873,0.12873,0.77393,0.46454,0.72965,311,318
29,9,0.13220,0.13220,0.79346,0.20832,0.50161,278,285
29,10,0.15480,0.15480,0.77588,0.09617,0.32375,311,318
29,11,0.11782,0.11782,0.77393,0.20115,0.61324,306,312
29,12,0.13273,0.13273,0.76758,0.14784,0.27025,314,321
29,13,0.13580,0.13580,0.76025,0.16285,0.43614,323,330
29,14,0.13102,0.13102,0.76855,0.09881,0.40540,328,335
29,15,0.11997,0.11997,0.78711,0.08969,0.36835,319,326
29,16,0.12497,0.12497,0.75586,0.18910,0.40948,289,296
29,17,0.12458,0.12458,0.73291,0.06203,0.33223,297,304
29,18,0.11424,0.11424,0.74072,0.03810,0.24507,296,303
29,19,0.13319,0.13319,0.76855,0.24765,0.56032,275,282
29,20,0.12616,0.12616,0.77588,0.33596,0.69814,293,300
29,21,0.14715,0.14715,0.76123,0.03151,0.23308,287,294
29,22,0.14234,0.14234,0.80127,0.05146,0.27215,308,315
29,23,0.15370,0.15370,0.79492,0.65738,0.90033,298,305
29,24,0.14410,0.14410,0.78125,0.53797,0.91543,306,313
29,25,0.15818,0.15818,0.77930,0.04797,0.28421,306,313
29,26,0.14930,0.14930,0.78564,0.16107,0.40526,307,314
29,27,0.13766,0.13766,0.74316,0.11626,0.51661,274,281
29,28,0.14452,0.14452,0.75586,0.15096,0.60058,274,281
29,29,0.13333,0.13333,0.77588,0.29797,0.44578,302,309
29,30,0.16173,0.16173,0.78125,0.55081,0.76040,289,295
29,31,0.14430,0.14430,0.73389,0.09668,0.41852,308,314
29,32,0.14567,0.14567,0.75732,0.11866,0.42319,280,286
29,33,0.14993,0.14993,0.75928,0.16649,0.65240,306,313
29,34,0.12364,0.12364,0.76172,0.09530,0.30010,297,304
29,35,0.14669,0.14669,0.74121,0.08306,0.32876,307,313
29,36,0.13019,0.13019,0.73633,0.22433,0.53361,291,298
29,37,0.16106,0.16106,0.75732,0.11367,0.38284,299,306
29,38,0.12754,0.12754,0.75684,0.13702,0.51093,315,322
29,39,0.14940,0.14940,0.79443,0.24456,0.67221,308,314
29,40,0.11627,0.11627,0.79834,0.02889,0.24443,279,286
29,41,0.14366,0.14366,0.76514,0.22343,0.65844,303,309
29,42,0.12418,0.12418,0.78662,0.07346,0.41078,318,324
29,43,0.17828,0.17828,0.78857,0.38788,0.84568,297,304
29,44,0.13419,0.13419,0.75244,0.18657,0.53767,279,285
30,0,0.16372,0.16372,0.77832,0.03636,0.32892,298,1345
30,1,0.13439,0.13439,0.80957,0.22705,0.45380,310,316
30,2,0.13811,0.13811,0.78955,0.39975,0.80428,314,321
30,3,0.14522,0.14522,0.75830,0.18772,0.61311,301,308
30,4,0.13948,0.13948,0.74756,0.17818,0.46675,302,309
30,5,0.14858,0.14858,0.73486,0.22132,0.64732,309,316
30,6,0.12816,0.12816,0.75488,0.18912,0.60760,277,284
30,7,0.12887,0.12887,0.75977,0.09147,0.38517,315,322
30,8,0.14387,0.14387,0.76367,0.20096,0.47981,287,294
30,9,0.14528,0.14528,0.80469,0.13117,0.39366,299,306
30,10,0.13782,0.13782,0.78516,0.10522,0.37714,306,313
30,11,0.15128,0.15128,0.81396,0.07961,0.38299,273,280
30,12,0.13273,0.13273,0.78467,0.07815,0.30081,284,291
30,13,0.15331,0.15331,0.76855,0.09738,0.44079,312,319
30,14,0.15751,0.15751,0.77539,0.22536,0.46171,299,306
30,15,0.13436,0.13436,0.77686,0.08208,0.35793,310,317
30,16,0.13447,0.13447,0.76318,0.09153,0.33265,314,320
30,17,0.14185,0.14185,0.76807,0.07333,0.29941,293,300
30,18,0.11959,0.11959,0.74023,0.08806,0.28410,318,325
30,19,0.13938,0.13938,0.75146,0.11234,0.35554,280,287
30,20,0.15195,0.15195,0.78467,0.18251,0.51213,298,305
30,21,0.13018,0.13018,0.75342,0.08857,0.28629,274,281
30,22,0.17175,0.17175,0.79053,0.09418,0.34275,287,294
30,23,0.15347,0.15347,0.81934,0.40662,0.66724,308,315
30,24,0.14693,0.14693,0.78516,0.06973,0.33223,295,302
30,25,0.12304,0.12304,0.77051,0.13015,0.32628,265,272
30,26,0.14805,0.14805,0.81299,0.09621,0.32764,294,301
30,27,0.11632,0.11632,0.79834,0.17776,0.41080,285,293
30,28,0.11254,0.11254,0.78027,0.05204,0.35937,338,345
30,29,0.14943,0.14943,0.80078,0.06156,0.23862,301,308
30,30,0.12458,0.12458,0.77197,0.03553,0.23588,290,297
30,31,0.14221,0.14221,0.77783,0.08115,0.29480,287,293
30,32,0.16335,0.16335,0.79248,0.07199,0.27480,289,296
30,33,0.12369,0.12369,0.76123,0.06582,0.27436,307,314
30,34,0.11974,0.11974,0.79297,0.25311,0.58480,306,313
30,35,0.10893,0.10893,0.76270,0.06994,0.30614,314,321
30,36,0.11946,0.11946,0.77295,0.12614,0.38146,322,329
30,37,0.14042,0.14042,0.75439,0.26722,0.78932,292,299
30,38,0.13172,0.13172,0.79932,0.06701,0.25026,318,324
30,39,0.13403,0.13403,0.78174,0.04975,0.25062,309,316
30,40,0.15155,0.15155,0.79053,0.09490,0.35396,292,299
30,41,0.15514,0.15514,0.76953,0.39357,0.92515,291,298
30,42,0.13317,0.13317,0.77832,0.21204,0.45832,303,310
30,43,0.12400,0.12400,0.76807,0.09400,0.28801,289,296
30,44,0.12313,0.12313,0.73877,0.13928,0.48768,277,284
31,0,0.11545,0.11545,0.77051,0.24617,0.73974,329,1137
31,1,0.15789,0.15789,0.74365,0.14772,0.51810,295,302
31,2,0.12703,0.12703,0.76172,0.19388,0.49562,307,314
31,3,0.13472,0.13472,0.75635,0.10321,0.41835,310,317
31,4,0.13886,0.13886,0.77246,0.22517,0.68776,285,292
31,5,0.13041,0.13041,0.80469,0.32330,0.82193,269,276
31,6,0.12017,0.12017,0.80127,0.06819,0.31032,305,312
31,7,0.14955,0.14955,0.79297,0.10160,0.33826,310,317
31,8,0.12961,0.12961,0.79248,0.13986,0.50228,306,313
31,9,0.10316,0.10316,0.78760,0.12680,0.46294,321,327
31,10,0.13588,0.13588,0.77734,0.21872,0.52054,325,332
31,11,0.15171,0.15171,0.78223,0.11312,0.38419,281,288
31,12,0.11947,0.11947,0.78320,0.05295,0.28352,284,291
31,13,0.14335,0.14335,0.74805,0.04575,0.23341,303,310
31,14,0.12233,0.12233,0.79492,0.21753,0.48788,320,326
31,15,0.14914,0.14914,0.79639,0.39305,0.67939,280,287
31,16,0.12337,0.12337,0.78125,0.14650,0.38818,294,301
31,17,0.15014,0.15014,0.76123,0.26764,0.64700,319,326
31,18,0.13886,0.13886,0.77490,0.26955,0.70609,292,299
31,19,0.14699,0.14699,0.78760,0.11422,0.32088,272,279
31,20,0.13662,0.13662,0.78906,0.06454,0.32186,296,303
31,21,0.12214,0.12214,0.77930,0.07954,0.34112,293,299
31,22,0.12712,0.12712,0.77734,0.13194,0.30460,287,294
31,23,0.13196,0.13196,0.75537,0.04233,0.25136,281,288
31,24,0.12698,0.12698,0.78369,0.15096,0.48998,286,294
31,25,0.12026,0.12026,0.75684,0.11489,0.42690,326,333
31,26,0.14401,0.14401,0.81104,0.09976,0.38867,301,308
31,27,0.13327,0.13327,0.77539,0.14775,0.37072,279,285
31,28,0.15688,0.15688,0.74316,0.15085,0.37079,301,308
31,29,0.12466,0.12466,0.74561,0.11903,0.34622,275,281
31,30,0.12581,0.12581,0.75635,0.06598,0.23466,294,300
31,31,0.14654,0.14654,0.75391,0.04086,0.23049,284,291
31,32,0.12086,0.12086,0.76855,0.07144,0.27573,281,288
31,33,0.11142,0.11142,0.76709,0.15297,0.34500,316,323
31,34,0.11698,0.11698,0.75244,0.05904,0.31513,292,298
31,35,0.12974,0.12974,0.74902,0.10967,0.34245,308,315
31,36,0.13233,0.13233,0.76465,0.14975,0.40853,283,289
31,37,0.11428,0.11428,0.77100,0.14837,0.36323,326,333
31,38,0.13663,0.13663,0.77441,0.08197,0.34341,253,260
31,39,0.11644,0.11644,0.81104,0.36015,0.68224,302,309
31,40,0.13382,0.13382,0.79541,0.14137,0.33837,304,310
31,41,0.12887,0.12887,0.78955,0.05875,0.24447,271,277
31,42,0.13301,0.13301,0.79248,0.09122,0.27630,308,315
31,43,0.13523,0.13523,0.81250,0.15358,0.40995,283,290
31,44,0.14032,0.14032,0.78076,0.11657,0.30517,287,294
32,0,0.12072,0.12072,0.76514,0.08395,0.31874,330,1259
32,1,0.11700,0.11700,0.79053,0.12291,0.32538,330,337
32,2,0.12194,0.12194,0.79932,0.05352,0.30053,277,284
32,3,0.13457,0.13457,0.78760,0.12579,0.32624,285,292
32,4,0.13289,0.13289,0.74463,0.25024,0.76116,292,300
32,5,0.13273,0.13273,0.74658,0.10526,0.37316,327,334
32,6,0.13401,0.13401,0.78662,0.09956,0.47827,301,308
32,7,0.11716,0.11716,0.75195,0.07396,0.26400,312,319
32,8,0.12645,0.12645,0.78174,0.12441,0.41992,300,307
32,9,0.13702,0.13702,0.74951,0.13986,0.49033,282,289
32,10,0.13413,0.13413,0.76758,0.08323,0.31902,316,322
32,11,0.12954,0.12954,0.78369,0.07465,0.24703,306,313
32,12,0.11891,0.11891,0.78809,0.07435,0.28019,291,297
32,13,0.12778,0.12778,0.77344,0.12986,0.28909,306,313
32,14,0.11771,0.11771,0.76611,0.05863,0.23026,324,331
32,15,0.12561,0.12561,0.78320,0.27759,0.63316,324,331
32,16,0.13609,0.13609,0.76904,0.06700,0.31635,265,271
32,17,0.14683,0.14683,0.77295,0.06581,0.31163,296,303
32,18,0.12616,0.12616,0.76318,0.10140,0.38885,320,327
32,19,0.11025,0.11025,0.80273,0.32565,0.65137,286,293
32,20,0.14664,0.14664,0.81055,0.06887,0.24283,294,301
32,21,0.11952,0.11952,0.80615,0.07332,0.31948,298,305
32,22,0.13334,0.13334,0.81885,0.17017,0.36366,302,308
32,23,0.14136,0.14136,0.78369,0.12419,0.27975,300,307
32,24,0.12680,0.12680,0.77539,0.11577,0.33958,284,291
32,25,0.15627,0.15627,0.75830,0.06542,0.29969,281,289
32,26,0.15002,0.15002,0.77539,0.14003,0.36520,322,329
32,27,0.13143,0.13143,0.79541,0.11062,0.29789,277,284
32,28,0.13677,0.13677,0.78857,0.10067,0.22204,283,290
32,29,0.12166,0.12166,0.80176,0.10381,0.35899,312,319
32,30,0.13118,0.13118,0.79248,0.15752,0.55477,288,295
32,31,0.12269,0.12269,0.77637,0.11751,0.44587,311,318
32,32,0.15190,0.15190,0.78564,0.12864,0.39265,282,289
32,33,0.13055,0.13055,0.77100,0.09855,0.31438,296,303
32,34,0.12553,0.12553,0.76953,0.08281,0.25229,298,305
32,35,0.13791,0.13791,0.76562,0.14897,0.27836,289,296
32,36,0.12620,0.12620,0.77783,0.15687,0.30192,278,285
32,37,0.13418,0.13418,0.76660,0.05078,0.21971,294,300
32,38,0.10616,0.10616,0.77881,0.25788,0.59670,286,293
32,39,0.14264,0.14264,0.77979,0.32381,0.58457,283,290
32,40,0.13320,0.13320,0.79297,0.18518,0.44826,299,306
32,41,0.13719,0.13719,0.77393,0.29314,0.76310,319,325
32,42,0.11404,0.11404,0.78271,0.18451,0.56340,305,312
32,43,0.13892,0.13892,0.77734,0.06434,0.28645,322,329
32,44,0.12330,0.12330,0.77295,0.05070,0.26554,299,306
33,0,0.11135,0.11135,0.78809,0.43781,0.75345,317,1249
33,1,0.12367,0.12367,0.76562,0.27918,0.78430,333,340
33,2,0.12054,0.12054,0.78418,0.08743,0.28027,281,288
33,3,0.12512,0.12512,0.75391,0.04885,0.24641,314,321
33,4,0.14721,0.14721,0.76172,0.37131,1.04859,321,328
33,5,0.12913,0.12913,0.76660,0.26748,0.74647,294,301
33,6,0.12511,0.12511,0.77832,0.04096,0.27546,269,276
33,7,0.12125,0.12125,0.78711,0.18567,0.48961,271,277
33,8,0.13940,0.13940,0.77539,0.14975,0.43733,315,322
33,9,0.14365,0.14365,0.77100,0.19602,0.51319,308,315
33,10,0.13421,0.13421,0.78467,0.15798,0.70314,338,345
33,11,0.11831,0.11831,0.79785,0.17671,0.40989,307,314
33,12,0.10706,0.10706,0.77246,0.03015,0.26320,314,320
33,13,0.14426,0.14426,0.78320,0.27396,0.61795,289,296
33,14,0.12554,0.12554,0.79883,0.21766,0.55596,307,314
33,15,0.12718,0.12718,0.78760,0.06648,0.28035,313,320
33,16,0.12252,0.12252,0.76367,0.24689,0.53168,301,308
33,17,0.14330,0.14330,0.78564,0.11190,0.28253,306,313
33,18,0.12929,0.12929,0.77100,0.06977,0.34975,275,282
33,19,0.13890,0.13890,0.76807,0.05788,0.20489,278,285
33,20,0.13615,0.13615,0.78418,0.27567,0.63189,283,290
33,21,0.11643,0.11643,0.75879,0.08336,0.40891,313,320
33,22,0.11116,0.11116,0.73291,0.15525,0.35861,297,304
33,23,0.13256,0.13256,0.78369,0.37387,0.53584,265,272
33,24,0.14017,0.14017,0.76465,0.06059,0.33751,289,296
33,25,0.11325,0.11325,0.78076,0.04491,0.24653,295,302
33,26,0.14191,0.14191,0.78857,0.06613,0.32023,301,308
33,27,0.12362,0.12362,0.79102,0.22148,0.43032,305,312
33,28,0.14735,0.14735,0.80176,0.20834,0.65866,285,293
33,29,0.11889,0.11889,0.81055,0.03771,0.22851,311,318
33,30,0.13215,0.13215,0.78027,0.12340,0.39943,292,299
33,31,0.12774,0.12774,0.76221,0.09976,0.30537,278,285
33,32,0.12626,0.12626,0.77197,0.14029,0.47905,334,341
33,33,0.14276,0.14276,0.78369,0.11755,0.43521,282,289
33,34,0.11202,0.11202,0.78271,0.06719,0.24671,299,306
33,35,0.12770,0.12770,0.77148,0.09662,0.25742,291,298
33,36,0.15680,0.15680,0.79199,0.38084,1.05254,314,320
33,37,0.12429,0.12429,0.76514,0.12757,0.38597,305,312
33,38,0.14386,0.14386,0.77979,0.22541,0.36781,300,307
33,39,0.13710,0.13710,0.78369,0.19689,0.34280,291,298
33,40,0.13089,0.13089,0.78418,0.04737,0.28195,289,295
33,41,0.13846,0.13846,0.76953,0.07460,0.31201,299,306
33,42,0.12540,0.12540,0.76465,0.06018,0.26789,285,292
33,43,0.13974,0.13974,0.76221,0.08205,0.21637,315,322
33,44,0.13503,0.13503,0.75635,0.12819,0.38205,288,295
34,0,0.11990,0.11990,0.75195,0.09489,0.38547,269,1144
34,1,0.10476,0.10476,0.77881,0.11046,0.26768,294,301
34,2,0.13157,0.13157,0.74658,0.04946,0.27777,281,288
34,3,0.12679,0.12679,0.78906,0.08923,0.44276,295,302
34,4,0.13312,0.13312,0.78467,0.06107,0.33742,288,295
34,5,0.13629,0.13629,0.79346,0.07085,0.30349,303,310
34,6,0.12862,0.12862,0.78467,0.14668,0.46706,297,304
34,7,0.11502,0.11502,0.77246,0.14949,0.42138,304,311
34,8,0.11951,0.11951,0.79736,0.09462,0.28820,283,290
34,9,0.14224,0.14224,0.78613,0.10918,0.27283,299,306
34,10,0.15219,0.15219,0.78613,0.21079,0.50281,311,317
34,11,0.13499,0.13499,0.77148,0.10474,0.46356,305,311
34,12,0.11226,0.11226,0.79102,0.06047,0.33412,309,316
34,13,0.13166,0.13166,0.77197,0.14013,0.34508,280,287
34,14,0.12639,0.12639,0.78223,0.13539,0.43761,291,298
34,15,0.11787,0.11787,0.78467,0.11538,0.37546,299,306
34,16,0.14178,0.14178,0.78027,0.10376,0.25587,294,301
34,17,0.11456,0.11456,0.79102,0.23049,0.38033,313,320
34,18,0.15368,0.15368,0.79883,0.14151,0.36020,289,296
34,19,0.12246,0.12246,0.78369,0.21309,0.41469,289,296
